,E,flux
5652,6.826553e+00,1.254204e+18
5653,6.827743e+00,1.250219e+18
5654,6.828933e+00,1.246234e+18
5655,6.830123e+00,1.242437e+18
5656,6.831313e+00,1.238786e+18
5657,6.832503e+00,1.235135e+18
5658,6.833693e+00,1.231534e+18
5659,6.834883e+00,1.228038e+18
5660,6.836074e+00,1.224542e+18
5661,6.837264e+00,1.221046e+18
5662,6.838454e+00,1.217550e+18
5663,6.839644e+00,1.214055e+18
5664,6.840834e+00,1.210560e+18
5665,6.842024e+00,1.207270e+18
5666,6.843214e+00,1.204064e+18
5667,6.844404e+00,1.200858e+18
5668,6.845595e+00,1.197707e+18
5669,6.846785e+00,1.194613e+18
5670,6.847975e+00,1.191518e+18
5671,6.849165e+00,1.188424e+18
5672,6.850355e+00,1.185330e+18
5673,6.851545e+00,1.182236e+18
5674,6.852735e+00,1.179142e+18
5675,6.853925e+00,1.176233e+18
5676,6.855116e+00,1.173451e+18
5677,6.856306e+00,1.170669e+18
5678,6.857496e+00,1.167901e+18
5679,6.858686e+00,1.165152e+18
5680,6.859876e+00,1.162403e+18
5681,6.861066e+00,1.159654e+18
5682,6.862256e+00,1.156906e+18
5683,6.863446e+00,1.154158e+18
5684,6.864636e+00,1.151410e+18
5685,6.865827e+00,1.148746e+18
5686,6.867017e+00,1.146116e+18
5687,6.868207e+00,1.143485e+18
5688,6.869397e+00,1.140878e+18
5689,6.870587e+00,1.138357e+18
5690,6.871777e+00,1.135835e+18
5691,6.872967e+00,1.133314e+18
5692,6.874157e+00,1.130839e+18
5693,6.875348e+00,1.128376e+18
5694,6.876538e+00,1.125914e+18
5695,6.877728e+00,1.123509e+18
5696,6.878918e+00,1.121146e+18
5697,6.880108e+00,1.118783e+18
5698,6.881298e+00,1.116432e+18
5699,6.882488e+00,1.114192e+18
5700,6.883678e+00,1.111952e+18
5701,6.884868e+00,1.109711e+18
5702,6.886059e+00,1.107586e+18
5703,6.887249e+00,1.105522e+18
5704,6.888439e+00,1.103609e+18
5705,6.889629e+00,1.101821e+18
5706,6.890819e+00,1.100318e+18
5707,6.892009e+00,1.099302e+18
5708,6.893199e+00,1.099176e+18
5709,6.894389e+00,1.101167e+18
5710,6.895580e+00,1.109465e+18
5711,6.896770e+00,1.137035e+18
5712,6.897960e+00,1.175530e+18
5713,6.899150e+00,1.143516e+18
5714,6.900340e+00,1.105753e+18
5715,6.901530e+00,1.090632e+18
5716,6.902720e+00,1.083884e+18
5717,6.903910e+00,1.079730e+18
5718,6.905101e+00,1.076692e+18
5719,6.906291e+00,1.074167e+18
5720,6.907481e+00,1.071888e+18
5721,6.908671e+00,1.069828e+18
5722,6.909861e+00,1.067905e+18
5723,6.911051e+00,1.066041e+18
5724,6.912241e+00,1.064226e+18
5725,6.913431e+00,1.062461e+18
5726,6.914621e+00,1.060757e+18
5727,6.915812e+00,1.059054e+18
5728,6.917002e+00,1.057365e+18
5729,6.918192e+00,1.055735e+18
5730,6.919382e+00,1.054106e+18
5731,6.920572e+00,1.052477e+18
5732,6.921762e+00,1.050892e+18
5733,6.922952e+00,1.049306e+18
5734,6.924142e+00,1.047720e+18
5735,6.925333e+00,1.046151e+18
5736,6.926523e+00,1.044595e+18
5737,6.927713e+00,1.043039e+18
5738,6.928903e+00,1.041488e+18
5739,6.930093e+00,1.039945e+18
5740,6.931283e+00,1.038401e+18
5741,6.932473e+00,1.036858e+18
5742,6.933663e+00,1.035315e+18
5743,6.934853e+00,1.033772e+18
5744,6.936044e+00,1.032229e+18
5745,6.937234e+00,1.030727e+18
5746,6.938424e+00,1.029248e+18
5747,6.939614e+00,1.027769e+18
5748,6.940804e+00,1.026298e+18
5749,6.941994e+00,1.024838e+18
5750,6.943184e+00,1.023378e+18
5751,6.944374e+00,1.021918e+18
5752,6.945565e+00,1.020458e+18
5753,6.946755e+00,1.018997e+18
5754,6.947945e+00,1.017537e+18
5755,6.949135e+00,1.016113e+18
5756,6.950325e+00,1.014699e+18
5757,6.951515e+00,1.013285e+18
5758,6.952705e+00,1.011879e+18
5759,6.953895e+00,1.010494e+18
5760,6.955086e+00,1.009109e+18
5761,6.956276e+00,1.007725e+18
5762,6.957466e+00,1.006340e+18
5763,6.958656e+00,1.004955e+18
5764,6.959846e+00,1.003570e+18
5765,6.961036e+00,1.002197e+18
5766,6.962226e+00,1.000830e+18
5767,6.963416e+00,9.994622e+17
5768,6.964606e+00,9.980975e+17
5769,6.965797e+00,9.967442e+17
5770,6.966987e+00,9.953908e+17
5771,6.968177e+00,9.940375e+17
5772,6.969367e+00,9.926842e+17
5773,6.970557e+00,9.913309e+17
5774,6.971747e+00,9.899777e+17
5775,6.972937e+00,9.886512e+17
5776,6.974127e+00,9.873324e+17
5777,6.975318e+00,9.860136e+17
5778,6.976508e+00,9.847015e+17
5779,6.977698e+00,9.834030e+17
5780,6.978888e+00,9.821045e+17
5781,6.980078e+00,9.808061e+17
5782,6.981268e+00,9.795075e+17
5783,6.982458e+00,9.782089e+17
5784,6.983648e+00,9.769103e+17
5785,6.984838e+00,9.756328e+17
5786,6.986029e+00,9.743676e+17
5787,6.987219e+00,9.731025e+17
5788,6.988409e+00,9.718433e+17
5789,6.989599e+00,9.706067e+17
5790,6.990789e+00,9.693701e+17
5791,6.991979e+00,9.681335e+17
5792,6.993169e+00,9.668972e+17
5793,6.994359e+00,9.656610e+17
5794,6.995550e+00,9.644247e+17
5795,6.996740e+00,9.632086e+17
5796,6.997930e+00,9.620086e+17
5797,6.999120e+00,9.608085e+17
5798,7.000310e+00,9.596165e+17
5799,7.001500e+00,9.584410e+17
5800,7.002690e+00,9.572655e+17
5801,7.003880e+00,9.560901e+17
5802,7.005071e+00,9.549146e+17
5803,7.006261e+00,9.537391e+17
5804,7.007451e+00,9.525636e+17
5805,7.008641e+00,9.514064e+17
5806,7.009831e+00,9.502778e+17
5807,7.011021e+00,9.491493e+17
5808,7.012211e+00,9.480227e+17
5809,7.013401e+00,9.469053e+17
5810,7.014591e+00,9.457879e+17
5811,7.015782e+00,9.446706e+17
5812,7.016972e+00,9.435532e+17
5813,7.018162e+00,9.424358e+17
5814,7.019352e+00,9.413184e+17
5815,7.020542e+00,9.402184e+17
5816,7.021732e+00,9.391388e+17
5817,7.022922e+00,9.380593e+17
5818,7.024112e+00,9.369849e+17
5819,7.025303e+00,9.359238e+17
5820,7.026493e+00,9.348628e+17
5821,7.027683e+00,9.338017e+17
5822,7.028873e+00,9.327407e+17
5823,7.030063e+00,9.316796e+17
5824,7.031253e+00,9.306186e+17
5825,7.032443e+00,9.295832e+17
5826,7.033633e+00,9.285645e+17
5827,7.034823e+00,9.275458e+17
5828,7.036014e+00,9.265287e+17
5829,7.037204e+00,9.255238e+17
5830,7.038394e+00,9.245189e+17
5831,7.039584e+00,9.235140e+17
5832,7.040774e+00,9.225091e+17
5833,7.041964e+00,9.215042e+17
5834,7.043154e+00,9.204993e+17
5835,7.044344e+00,9.195109e+17
5836,7.045535e+00,9.185394e+17
5837,7.046725e+00,9.175680e+17
5838,7.047915e+00,9.165971e+17
5839,7.049105e+00,9.156438e+17
5840,7.050295e+00,9.146905e+17
5841,7.051485e+00,9.137372e+17
5842,7.052675e+00,9.127839e+17
5843,7.053865e+00,9.118307e+17
5844,7.055056e+00,9.108774e+17
5845,7.056246e+00,9.099388e+17
5846,7.057436e+00,9.090095e+17
5847,7.058626e+00,9.080802e+17
5848,7.059816e+00,9.071545e+17
5849,7.061006e+00,9.062463e+17
5850,7.062196e+00,9.053381e+17
5851,7.063386e+00,9.044299e+17
5852,7.064576e+00,9.035212e+17
5853,7.065767e+00,9.026124e+17
5854,7.066957e+00,9.017036e+17
5855,7.068147e+00,9.008064e+17
5856,7.069337e+00,8.999216e+17
5857,7.070527e+00,8.990368e+17
5858,7.071717e+00,8.981524e+17
5859,7.072907e+00,8.972745e+17
5860,7.074097e+00,8.963966e+17
5861,7.075288e+00,8.955187e+17
5862,7.076478e+00,8.946437e+17
5863,7.077668e+00,8.937692e+17
5864,7.078858e+00,8.928946e+17
5865,7.080048e+00,8.920289e+17
5866,7.081238e+00,8.911755e+17
5867,7.082428e+00,8.903221e+17
5868,7.083618e+00,8.894718e+17
5869,7.084808e+00,8.886347e+17
5870,7.085999e+00,8.877977e+17
5871,7.087189e+00,8.869607e+17
5872,7.088379e+00,8.861232e+17
5873,7.089569e+00,8.852854e+17
5874,7.090759e+00,8.844477e+17
5875,7.091949e+00,8.836154e+17
5876,7.093139e+00,8.827986e+17
5877,7.094329e+00,8.819819e+17
5878,7.095520e+00,8.811657e+17
5879,7.096710e+00,8.803577e+17
5880,7.097900e+00,8.795498e+17
5881,7.099090e+00,8.787419e+17
5882,7.100280e+00,8.779345e+17
5883,7.101470e+00,8.771277e+17
5884,7.102660e+00,8.763208e+17
5885,7.103850e+00,8.755224e+17
5886,7.105041e+00,8.747405e+17
5887,7.106231e+00,8.739586e+17
5888,7.107421e+00,8.731775e+17
5889,7.108611e+00,8.724008e+17
5890,7.109801e+00,8.716240e+17
5891,7.110991e+00,8.708473e+17
5892,7.112181e+00,8.700704e+17
5893,7.113371e+00,8.692936e+17
5894,7.114561e+00,8.685167e+17
5895,7.115752e+00,8.677486e+17
5896,7.116942e+00,8.669893e+17
5897,7.118132e+00,8.662301e+17
5898,7.119322e+00,8.654709e+17
5899,7.120512e+00,8.647196e+17
5900,7.121702e+00,8.639682e+17
5901,7.122892e+00,8.632168e+17
5902,7.124082e+00,8.624656e+17
5903,7.125273e+00,8.617147e+17
5904,7.126463e+00,8.609637e+17
5905,7.127653e+00,8.602213e+17
5906,7.128843e+00,8.594923e+17
5907,7.130033e+00,8.587632e+17
5908,7.131223e+00,8.580342e+17
5909,7.132413e+00,8.573096e+17
5910,7.133603e+00,8.565853e+17
5911,7.134793e+00,8.558611e+17
5912,7.135984e+00,8.551373e+17
5913,7.137174e+00,8.544136e+17
5914,7.138364e+00,8.536900e+17
5915,7.139554e+00,8.529753e+17
5916,7.140744e+00,8.522685e+17
5917,7.141934e+00,8.515618e+17
5918,7.143124e+00,8.508558e+17
5919,7.144314e+00,8.501583e+17
5920,7.145505e+00,8.494608e+17
5921,7.146695e+00,8.487632e+17
5922,7.147885e+00,8.480661e+17
5923,7.149075e+00,8.473690e+17
5924,7.150265e+00,8.466718e+17
5925,7.151455e+00,8.459913e+17
5926,7.152645e+00,8.453355e+17
5927,7.153835e+00,8.446798e+17
5928,7.155026e+00,8.440266e+17
5929,7.156216e+00,8.433881e+17
5930,7.157406e+00,8.427495e+17
5931,7.158596e+00,8.421109e+17
5932,7.159786e+00,8.414725e+17
5933,7.160976e+00,8.408341e+17
5934,7.162166e+00,8.401957e+17
5935,7.163356e+00,8.395672e+17
5936,7.164546e+00,8.389479e+17
5937,7.165737e+00,8.383287e+17
5938,7.166927e+00,8.377103e+17
5939,7.168117e+00,8.370942e+17
5940,7.169307e+00,8.364782e+17
5941,7.170497e+00,8.358621e+17
5942,7.171687e+00,8.352455e+17
5943,7.172877e+00,8.346288e+17
5944,7.174067e+00,8.340121e+17
5945,7.175258e+00,8.334016e+17
5946,7.176448e+00,8.328015e+17
5947,7.177638e+00,8.322014e+17
5948,7.178828e+00,8.316020e+17
5949,7.180018e+00,8.310060e+17
5950,7.181208e+00,8.304099e+17
5951,7.182398e+00,8.298139e+17
5952,7.183588e+00,8.292171e+17
5953,7.184778e+00,8.286200e+17
5954,7.185969e+00,8.280230e+17
5955,7.187159e+00,8.274333e+17
5956,7.188349e+00,8.268522e+17
5957,7.189539e+00,8.262711e+17
5958,7.190729e+00,8.256906e+17
5959,7.191919e+00,8.251117e+17
5960,7.193109e+00,8.245328e+17
5961,7.194299e+00,8.239539e+17
5962,7.195490e+00,8.233745e+17
5963,7.196680e+00,8.227950e+17
5964,7.197870e+00,8.222154e+17
5965,7.199060e+00,8.216461e+17
5966,7.200250e+00,8.210829e+17
5967,7.201440e+00,8.205197e+17
5968,7.202630e+00,8.199577e+17
5969,7.203820e+00,8.194027e+17
5970,7.205011e+00,8.188477e+17
5971,7.206201e+00,8.182927e+17
5972,7.207391e+00,8.177378e+17
5973,7.208581e+00,8.171829e+17
5974,7.209771e+00,8.166280e+17
5975,7.210961e+00,8.160773e+17
5976,7.212151e+00,8.155303e+17
5977,7.213341e+00,8.149832e+17
5978,7.214531e+00,8.144369e+17
5979,7.215722e+00,8.138994e+17
5980,7.216912e+00,8.133619e+17
5981,7.218102e+00,8.128244e+17
5982,7.219292e+00,8.122917e+17
5983,7.220482e+00,8.117600e+17
5984,7.221672e+00,8.112282e+17
5985,7.222862e+00,8.106996e+17
5986,7.224052e+00,8.101769e+17
5987,7.225243e+00,8.096543e+17
5988,7.226433e+00,8.091316e+17
5989,7.227623e+00,8.086154e+17
5990,7.228813e+00,8.080997e+17
5991,7.230003e+00,8.075840e+17
5992,7.231193e+00,8.070720e+17
5993,7.232383e+00,8.065615e+17
5994,7.233573e+00,8.060510e+17
5995,7.234763e+00,8.055418e+17
5996,7.235954e+00,8.050366e+17
5997,7.237144e+00,8.045314e+17
5998,7.238334e+00,8.040262e+17
5999,7.239524e+00,8.035307e+17
6000,7.240714e+00,8.030354e+17
6001,7.241904e+00,8.025401e+17
6002,7.243094e+00,8.020480e+17
6003,7.244284e+00,8.015568e+17
6004,7.245475e+00,8.010655e+17
6005,7.246665e+00,8.005770e+17
6006,7.247855e+00,8.000936e+17
6007,7.249045e+00,7.996101e+17
6008,7.250235e+00,7.991272e+17
6009,7.251425e+00,7.986479e+17
6010,7.252615e+00,7.981687e+17
6011,7.253805e+00,7.976894e+17
6012,7.254995e+00,7.972129e+17
6013,7.256186e+00,7.967378e+17
6014,7.257376e+00,7.962628e+17
6015,7.258566e+00,7.957901e+17
6016,7.259756e+00,7.953254e+17
6017,7.260946e+00,7.948608e+17
6018,7.262136e+00,7.943964e+17
6019,7.263326e+00,7.939409e+17
6020,7.264516e+00,7.934854e+17
6021,7.265707e+00,7.930299e+17
6022,7.266897e+00,7.925766e+17
6023,7.268087e+00,7.921251e+17
6024,7.269277e+00,7.916736e+17
6025,7.270467e+00,7.912237e+17
6026,7.271657e+00,7.907771e+17
6027,7.272847e+00,7.903305e+17
6028,7.274037e+00,7.898851e+17
6029,7.275228e+00,7.894467e+17
6030,7.276418e+00,7.890083e+17
6031,7.277608e+00,7.885699e+17
6032,7.278798e+00,7.881369e+17
6033,7.279988e+00,7.877062e+17
6034,7.281178e+00,7.872754e+17
6035,7.282368e+00,7.868506e+17
6036,7.283558e+00,7.864315e+17
6037,7.284748e+00,7.860125e+17
6038,7.285939e+00,7.855936e+17
6039,7.287129e+00,7.851823e+17
6040,7.288319e+00,7.847710e+17
6041,7.289509e+00,7.843598e+17
6042,7.290699e+00,7.839523e+17
6043,7.291889e+00,7.835460e+17
6044,7.293079e+00,7.831397e+17
6045,7.294269e+00,7.827397e+17
6046,7.295460e+00,7.823440e+17
6047,7.296650e+00,7.819483e+17
6048,7.297840e+00,7.815536e+17
6049,7.299030e+00,7.811654e+17
6050,7.300220e+00,7.807771e+17
6051,7.301410e+00,7.803889e+17
6052,7.302600e+00,7.800051e+17
6053,7.303790e+00,7.796217e+17
6054,7.304980e+00,7.792383e+17
6055,7.306171e+00,7.788579e+17
6056,7.307361e+00,7.784818e+17
6057,7.308551e+00,7.781056e+17
6058,7.309741e+00,7.777295e+17
6059,7.310931e+00,7.773557e+17
6060,7.312121e+00,7.769820e+17
6061,7.313311e+00,7.766083e+17
6062,7.314501e+00,7.762403e+17
6063,7.315692e+00,7.758739e+17
6064,7.316882e+00,7.755075e+17
6065,7.318072e+00,7.751446e+17
6066,7.319262e+00,7.747895e+17
6067,7.320452e+00,7.744344e+17
6068,7.321642e+00,7.740795e+17
6069,7.322832e+00,7.737272e+17
6070,7.324022e+00,7.733748e+17
6071,7.325213e+00,7.730224e+17
6072,7.326403e+00,7.726770e+17
6073,7.327593e+00,7.723323e+17
6074,7.328783e+00,7.719877e+17
6075,7.329973e+00,7.716473e+17
6076,7.331163e+00,7.713122e+17
6077,7.332353e+00,7.709770e+17
6078,7.333543e+00,7.706444e+17
6079,7.334733e+00,7.703207e+17
6080,7.335924e+00,7.699969e+17
6081,7.337114e+00,7.696731e+17
6082,7.338304e+00,7.693588e+17
6083,7.339494e+00,7.690478e+17
6084,7.340684e+00,7.687369e+17
6085,7.341874e+00,7.684291e+17
6086,7.343064e+00,7.681281e+17
6087,7.344254e+00,7.678271e+17
6088,7.345445e+00,7.675277e+17
6089,7.346635e+00,7.672406e+17
6090,7.347825e+00,7.669534e+17
6091,7.349015e+00,7.666662e+17
6092,7.350205e+00,7.663831e+17
6093,7.351395e+00,7.661021e+17
6094,7.352585e+00,7.658210e+17
6095,7.353775e+00,7.655442e+17
6096,7.354965e+00,7.652731e+17
6097,7.356156e+00,7.650020e+17
6098,7.357346e+00,7.647350e+17
6099,7.358536e+00,7.644799e+17
6100,7.359726e+00,7.642247e+17
6101,7.360916e+00,7.639696e+17
6102,7.362106e+00,7.637197e+17
6103,7.363296e+00,7.634709e+17
6104,7.364486e+00,7.632221e+17
6105,7.365677e+00,7.629813e+17
6106,7.366867e+00,7.627455e+17
6107,7.368057e+00,7.625096e+17
6108,7.369247e+00,7.622765e+17
6109,7.370437e+00,7.620601e+17
6110,7.371627e+00,7.618437e+17
6111,7.372817e+00,7.616273e+17
6112,7.374007e+00,7.614178e+17
6113,7.375198e+00,7.612092e+17
6114,7.376388e+00,7.610009e+17
6115,7.377578e+00,7.607953e+17
6116,7.378768e+00,7.606108e+17
6117,7.379958e+00,7.604290e+17
6118,7.381148e+00,7.602472e+17
6119,7.382338e+00,7.600657e+17
6120,7.383528e+00,7.598841e+17
6121,7.384718e+00,7.597028e+17
6122,7.385909e+00,7.595494e+17
6123,7.387099e+00,7.593990e+17
6124,7.388289e+00,7.592486e+17
6125,7.389479e+00,7.590982e+17
6126,7.390669e+00,7.589709e+17
6127,7.391859e+00,7.588605e+17
6128,7.393049e+00,7.587500e+17
6129,7.394239e+00,7.586397e+17
6130,7.395430e+00,7.585294e+17
6131,7.396620e+00,7.584192e+17
6132,7.397810e+00,7.583092e+17
6133,7.399000e+00,7.581994e+17
6134,7.400190e+00,7.580899e+17
6135,7.401380e+00,7.579821e+17
6136,7.402570e+00,7.579087e+17
6137,7.403760e+00,7.578421e+17
6138,7.404950e+00,7.577755e+17
6139,7.406141e+00,7.577090e+17
6140,7.407331e+00,7.576425e+17
6141,7.408521e+00,7.575761e+17
6142,7.409711e+00,7.575098e+17
6143,7.410901e+00,7.574434e+17
6144,7.412091e+00,7.573771e+17
6145,7.413281e+00,7.573219e+17
6146,7.414471e+00,7.572956e+17
6147,7.415662e+00,7.572694e+17
6148,7.416852e+00,7.572432e+17
6149,7.418042e+00,7.572171e+17
6150,7.419232e+00,7.571909e+17
6151,7.420422e+00,7.571648e+17
6152,7.421612e+00,7.571387e+17
6153,7.422802e+00,7.571127e+17
6154,7.423992e+00,7.570868e+17
6155,7.425183e+00,7.570608e+17
6156,7.426373e+00,7.570764e+17
6157,7.427563e+00,7.570959e+17
6158,7.428753e+00,7.571153e+17
6159,7.429943e+00,7.571348e+17
6160,7.431133e+00,7.571542e+17
6161,7.432323e+00,7.571736e+17
6162,7.433513e+00,7.571932e+17
6163,7.434703e+00,7.572127e+17
6164,7.435894e+00,7.572323e+17
6165,7.437084e+00,7.572629e+17
6166,7.438274e+00,7.573281e+17
6167,7.439464e+00,7.573932e+17
6168,7.440654e+00,7.574584e+17
6169,7.441844e+00,7.575236e+17
6170,7.443034e+00,7.575889e+17
6171,7.444224e+00,7.576541e+17
6172,7.445415e+00,7.577194e+17
6173,7.446605e+00,7.577847e+17
6174,7.447795e+00,7.578500e+17
6175,7.448985e+00,7.579153e+17
6176,7.450175e+00,7.580243e+17
6177,7.451365e+00,7.581469e+17
6178,7.452555e+00,7.582696e+17
6179,7.453745e+00,7.583924e+17
6180,7.454935e+00,7.585151e+17
6181,7.456126e+00,7.586378e+17
6182,7.457316e+00,7.587606e+17
6183,7.458506e+00,7.588834e+17
6184,7.459696e+00,7.590061e+17
6185,7.460886e+00,7.591289e+17
6186,7.462076e+00,7.592824e+17
6187,7.463266e+00,7.594705e+17
6188,7.464456e+00,7.596586e+17
6189,7.465647e+00,7.598467e+17
6190,7.466837e+00,7.600348e+17
6191,7.468027e+00,7.602230e+17
6192,7.469217e+00,7.604111e+17
6193,7.470407e+00,7.605992e+17
6194,7.471597e+00,7.607873e+17
6195,7.472787e+00,7.609754e+17
6196,7.473977e+00,7.612184e+17
6197,7.475168e+00,7.614694e+17
6198,7.476358e+00,7.617205e+17
6199,7.477548e+00,7.619716e+17
6200,7.478738e+00,7.622227e+17
6201,7.479928e+00,7.624738e+17
6202,7.481118e+00,7.627249e+17
6203,7.482308e+00,7.629759e+17
6204,7.483498e+00,7.632270e+17
6205,7.484688e+00,7.634941e+17
6206,7.485879e+00,7.637926e+17
6207,7.487069e+00,7.640910e+17
6208,7.488259e+00,7.643913e+17
6209,7.489449e+00,7.647073e+17
6210,7.490639e+00,7.650234e+17
6211,7.491829e+00,7.653394e+17
6212,7.493019e+00,7.656554e+17
6213,7.494209e+00,7.659714e+17
6214,7.495400e+00,7.662874e+17
6215,7.496590e+00,7.666243e+17
6216,7.497780e+00,7.669823e+17
6217,7.498970e+00,7.673404e+17
6218,7.500160e+00,7.677027e+17
6219,7.501350e+00,7.680754e+17
6220,7.502540e+00,7.684481e+17
6221,7.503730e+00,7.688208e+17
6222,7.504920e+00,7.691934e+17
6223,7.506111e+00,7.695659e+17
6224,7.507301e+00,7.699384e+17
6225,7.508491e+00,7.703266e+17
6226,7.509681e+00,7.707272e+17
6227,7.510871e+00,7.711279e+17
6228,7.512061e+00,7.715326e+17
6229,7.513251e+00,7.719443e+17
6230,7.514441e+00,7.723559e+17
6231,7.515632e+00,7.727676e+17
6232,7.516822e+00,7.731849e+17
6233,7.518012e+00,7.736028e+17
6234,7.519202e+00,7.740206e+17
6235,7.520392e+00,7.744644e+17
6236,7.521582e+00,7.749196e+17
6237,7.522772e+00,7.753748e+17
6238,7.523962e+00,7.758337e+17
6239,7.525153e+00,7.763070e+17
6240,7.526343e+00,7.767803e+17
6241,7.527533e+00,7.772537e+17
6242,7.528723e+00,7.777322e+17
6243,7.529913e+00,7.782123e+17
6244,7.531103e+00,7.786925e+17
6245,7.532293e+00,7.791942e+17
6246,7.533483e+00,7.797124e+17
6247,7.534673e+00,7.802306e+17
6248,7.535864e+00,7.807502e+17
6249,7.537054e+00,7.812835e+17
6250,7.538244e+00,7.818167e+17
6251,7.539434e+00,7.823500e+17
6252,7.540624e+00,7.828903e+17
6253,7.541814e+00,7.834317e+17
6254,7.543004e+00,7.839731e+17
6255,7.544194e+00,7.845482e+17
6256,7.545385e+00,7.851388e+17
6257,7.546575e+00,7.857294e+17
6258,7.547765e+00,7.863273e+17
6259,7.548955e+00,7.869482e+17
6260,7.550145e+00,7.875692e+17
6261,7.551335e+00,7.881904e+17
6262,7.552525e+00,7.888236e+17
6263,7.553715e+00,7.894567e+17
6264,7.554905e+00,7.900899e+17
6265,7.556096e+00,7.907488e+17
6266,7.557286e+00,7.914296e+17
6267,7.558476e+00,7.921105e+17
6268,7.559666e+00,7.927954e+17
6269,7.560856e+00,7.935105e+17
6270,7.562046e+00,7.942255e+17
6271,7.563236e+00,7.949406e+17
6272,7.564426e+00,7.956626e+17
6273,7.565617e+00,7.963852e+17
6274,7.566807e+00,7.971078e+17
6275,7.567997e+00,7.978519e+17
6276,7.569187e+00,7.986207e+17
6277,7.570377e+00,7.993894e+17
6278,7.571567e+00,8.001637e+17
6279,7.572757e+00,8.009560e+17
6280,7.573947e+00,8.017483e+17
6281,7.575138e+00,8.025406e+17
6282,7.576328e+00,8.033457e+17
6283,7.577518e+00,8.041567e+17
6284,7.578708e+00,8.049703e+17
6285,7.579898e+00,8.056421e+17
6286,7.581088e+00,8.055161e+17
6287,7.582278e+00,8.053508e+17
6288,7.583468e+00,8.061096e+17
6289,7.584658e+00,8.069657e+17
6290,7.585849e+00,8.078338e+17
6291,7.587039e+00,8.087175e+17
6292,7.588229e+00,8.096096e+17
6293,7.589419e+00,8.105069e+17
6294,7.590609e+00,8.114042e+17
6295,7.591799e+00,8.122904e+17
6296,7.592989e+00,8.131578e+17
6297,7.594179e+00,8.140252e+17
6298,7.595370e+00,8.148916e+17
6299,7.596560e+00,8.157536e+17
6300,7.597750e+00,8.166156e+17
6301,7.598940e+00,8.174777e+17
6302,7.600130e+00,8.183409e+17
6303,7.601320e+00,8.192046e+17
6304,7.602510e+00,8.200683e+17
6305,7.603700e+00,8.209002e+17
6306,7.604890e+00,8.217027e+17
6307,7.606081e+00,8.225052e+17
6308,7.607271e+00,8.233075e+17
6309,7.608461e+00,8.241042e+17
6310,7.609651e+00,8.249008e+17
6311,7.610841e+00,8.256974e+17
6312,7.612031e+00,8.265216e+17
6313,7.613221e+00,8.273638e+17
6314,7.614411e+00,8.282060e+17
6315,7.615602e+00,8.290519e+17
6316,7.616792e+00,8.299031e+17
6317,7.617982e+00,8.307543e+17
6318,7.619172e+00,8.316055e+17
6319,7.620362e+00,8.325177e+17
6320,7.621552e+00,8.334337e+17
6321,7.622742e+00,8.343498e+17
6322,7.623932e+00,8.353327e+17
6323,7.625123e+00,8.363438e+17
6324,7.626313e+00,8.373549e+17
6325,7.627503e+00,8.383706e+17
6326,7.628693e+00,8.393904e+17
6327,7.629883e+00,8.404101e+17
6328,7.631073e+00,8.414268e+17
6329,7.632263e+00,8.424119e+17
6330,7.633453e+00,8.433970e+17
6331,7.634643e+00,8.443821e+17
6332,7.635834e+00,8.453574e+17
6333,7.637024e+00,8.463314e+17
6334,7.638214e+00,8.473054e+17
6335,7.639404e+00,8.482647e+17
6336,7.640594e+00,8.492018e+17
6337,7.641784e+00,8.501389e+17
6338,7.642974e+00,8.510760e+17
6339,7.644164e+00,8.519260e+17
6340,7.645355e+00,8.527741e+17
6341,7.646545e+00,8.536223e+17
6342,7.647735e+00,8.544264e+17
6343,7.648925e+00,8.552190e+17
6344,7.650115e+00,8.560116e+17
6345,7.651305e+00,8.568033e+17
6346,7.652495e+00,8.575931e+17
6347,7.653685e+00,8.583829e+17
6348,7.654875e+00,8.591799e+17
6349,7.656066e+00,8.600366e+17
6350,7.657256e+00,8.608932e+17
6351,7.658446e+00,8.617498e+17
6352,7.659636e+00,8.626998e+17
6353,7.660826e+00,8.637088e+17
6354,7.662016e+00,8.647177e+17
6355,7.663206e+00,8.657543e+17
6356,7.664396e+00,8.669165e+17
6357,7.665587e+00,8.680787e+17
6358,7.666777e+00,8.692409e+17
6359,7.667967e+00,8.704833e+17
6360,7.669157e+00,8.717276e+17
6361,7.670347e+00,8.729718e+17
6362,7.671537e+00,8.742219e+17
6363,7.672727e+00,8.754638e+17
6364,7.673917e+00,8.766329e+17
6365,7.675108e+00,8.777790e+17
6366,7.676298e+00,8.788514e+17
6367,7.677488e+00,8.798348e+17
